User ID,Business ID,Stars
-267Yx8RmdP6io2-qI4UcQ,zoODlH40edpJYLPLkHilNA,4.368818510005971
-2CainXEr63oltxnExHGgg,Q7m8G4579-XYKV3LMW8V7g,2.9910886501788476
-2OB54nQ6FsGLUM-R1KXnA,1M6tA3TqxcpptHW0_hP9Kw,3.6663931320857865
-2OB54nQ6FsGLUM-R1KXnA,DIdvV0HZUMZWiYg4OXyGJg,3.9301372147549043
-2OB54nQ6FsGLUM-R1KXnA,JLbgvGM4FXh9zNP4O5ZWjQ,3.83629921349354
-2OB54nQ6FsGLUM-R1KXnA,j3IEZP4nQAt7fkxmerLMbA,3.7723754135608116
-2gOxVWcnBr5DclrrsWXCA,B32Ghxep_UhiscserSXMSA,3.24494892258101
-2gOxVWcnBr5DclrrsWXCA,E83nSU_y9zedOzQnkTjV1g,3.49188991393553
-2gOxVWcnBr5DclrrsWXCA,EWbNTPW0co_X4lZRB-QTLQ,2.9489537605166314
-2gOxVWcnBr5DclrrsWXCA,bjllusUsLq9zE4yZnLpOzg,3.2420594098136246
-2gOxVWcnBr5DclrrsWXCA,lMYs3z3Y7977TVMn6OWObA,3.3401020579070186
-2gOxVWcnBr5DclrrsWXCA,lOQPeguczAueJnLmDUTfGg,3.6453574814810503
-2gOxVWcnBr5DclrrsWXCA,n-m-t6aJVa2COhjJnaDuaQ,3.606617319315146
-2gOxVWcnBr5DclrrsWXCA,nEYoOAijVRPVEa89e0x0SA,2.5495406462814247
-2gOxVWcnBr5DclrrsWXCA,viHcW-LLmOxBMHFm0jxPvQ,3.1518980853349503
-2nNiAnDaSbQayynsqgL6Q,64gtZKZL3gA_CO2zJwvSog,2.538443038247042
-2tJ7A886B1OnuSwPXcFRQ,K0MCIIwZLkME9EzlVaRNIg,3.401716048680493
-3GwonyrKEu4tHSO11bSRQ,1vqFEbZ4xUsHAbiHmPzuhw,2.787392333142706
-3fMaL_ck0wzEsTZyz-mqA,5LNZ67Yw9RD6nf4_UhXOjw,3.2885444716666843
-3gUn9YImya8KvHKeHMmFQ,3GEEy7RP6e4bT4LAiWFMFQ,3.6828758529482952
-3gUn9YImya8KvHKeHMmFQ,3uBsoHrCxVqj_vbCu3azBw,2.059939382639141
-3gUn9YImya8KvHKeHMmFQ,ysv6yhVYOoH9Pf7PlMyD0g,3.1369713252247395
-3i9bhfvrM3F1wsC9XIB8g,EFGWeDYBQ4-0QkqFlUv-dg,2.9964732344496277
-3jtBudQjQpLzlG-apGc5A,h2RbC1Lu20L1GHim_p24WQ,2.3987745958547926
-3s52C4zL_DHRK0ULG6qtg,-ifVnqwrgCE3Nc4svkJDMg,2.560310219551761
-3s52C4zL_DHRK0ULG6qtg,N7yuiiu8jhQ-Fl9Npflreg,2.909004205641798
-3s52C4zL_DHRK0ULG6qtg,aJ5Wki-RmbK381OnKvHrnQ,2.7990708915021134
-3s52C4zL_DHRK0ULG6qtg,gS0CcaNcmiU18nLqqELhUQ,3.22216110675246
-3s52C4zL_DHRK0ULG6qtg,svdEhLmNmpVaIv1WLtoOvQ,3.076729272962467
-4KQbT3BDJrzVSUV1LlIcg,bMIw-Zk-2-vCEF-pLENo7w,2.567995207334597
-4MyAQ6DlPgvErCB0j59eQ,lKRcmTi9O_9l5g_5QdrQDg,3.827361101196333
-4t4Uxgwoc3uvyDkhJzF4g,1QJFpZxLbHbXSKohWp9uIA,2.8073822197508695
-57uOzAWlx__p6QlX1pojA,Rc3fdyxa9IbhBDL-q1Q_Og,2.5638383154415143
-57uOzAWlx__p6QlX1pojA,aGDo7GDN5YLvpYykpSLkbw,3.2650206121902356
-57uOzAWlx__p6QlX1pojA,sZTxJMS0co1D1k8aZCukBg,3.3157116653896783
-57uOzAWlx__p6QlX1pojA,uBdYMY6a6A7FyxzTSwOiDg,3.9775322723190074
-5lOjA-DymtPai1i8toROA,PgpO8RswM-xOitG4PBNo1w,3.109171872790072
-63dYc-Xxdmxo1EBO-TjRA,JIETwXSEGIHMNyxZVEnNKQ,4.1172659571645935
-63dYc-Xxdmxo1EBO-TjRA,fxOM0K1czdmGhtAoP1UBUQ,4.179536724001097
-70L58eedwq9afSufUlpZA,LVLctMJ018ShlsFkIuYGTg,3.838046420109167
-7KsknNh6tpHJPjs52sYsA,LlIplkhhkjwmXDkuo3arXQ,3.0260158022428865
-7Vy7mC7llM1rR_-Zq1SNg,blcuhQMlFbHG7Fb2qsyEgQ,2.383680271018729
-7_REsKkMLAaZKOJlb79Ew,Md6895ZtS3FA8a0pUaH6nw,3.2372811116156988
-7bM_DeL2Kj2CuYuVDsLNg,LC5UGtkQuIVsQ5AGCINL4Q,2.975143329193334
-7bM_DeL2Kj2CuYuVDsLNg,TrGBHqHVzJM5tk2C1D1ctQ,3.6643731631821357
-7bM_DeL2Kj2CuYuVDsLNg,gqGvV1NUVjtLeiCGV4NpDA,2.8073702328300523
-7bM_DeL2Kj2CuYuVDsLNg,lnZKSuiE8c8_zYaLTZacmQ,2.5268713798742595
-7bM_DeL2Kj2CuYuVDsLNg,ostVuyoxxQiP3Qik_L7nPA,2.7754072024356087
-7bM_DeL2Kj2CuYuVDsLNg,sqRX-XLlhx4rs2c1TpBf8A,3.6473312189893377
-7bM_DeL2Kj2CuYuVDsLNg,ybHlmdUHLPKfv85bRK4Wtw,3.6626492914486946
-7cPERHtAupd1Xq53nmhXg,fxOM0K1czdmGhtAoP1UBUQ,3.8980159017285665
-7nbekiMCu5sTMFZh2bwbw,jrE4M9HlYp2AZZ7iQCSIRw,2.5625537955964988
-7phVSG11fkcxn50PFiaig,bsrj9_hFAql3dlSf244zpg,1.3898382804059948
-822bzeF5x6uOKSuTDgabA,JkQSLe_rBftbTJdZuQFlSw,3.367008805348033
-8993olLjYk2W28IC586oA,RyTEGJz5tG7zC73BdXt-cQ,3.8417612959352057
-8EnCioUmDygAbsYZmTeRQ,2BuY5r2GWoai6IAn9FptCg,4.087181214359895
-8EnCioUmDygAbsYZmTeRQ,CCVh8YKdN3c-WgqEbzya3A,3.0108570653383557
-8EnCioUmDygAbsYZmTeRQ,GCRvrxMSC1nzShyM4Y-guQ,3.389572220365337
-8EnCioUmDygAbsYZmTeRQ,Uk0_hruW6Ai5Tb47zo7IIQ,3.3962844413661606
-8EnCioUmDygAbsYZmTeRQ,VR8QvH2g-jEG5EfMzA_G9w,3.6815876264460012
-8EnCioUmDygAbsYZmTeRQ,aLlREPOEtt3JzeDCagHytA,2.747342196691237
-8EnCioUmDygAbsYZmTeRQ,dn_ipqbm7_jUz5X3rDez_A,3.4129294703556923
-8EnCioUmDygAbsYZmTeRQ,jKmAswXvFVRHN4VP-88zOA,4.336562819726673
-8EnCioUmDygAbsYZmTeRQ,vYOtdnBm-45KQiiHj8jqaw,4.014667280981618
-8EnCioUmDygAbsYZmTeRQ,wcLX8aToZJF4AR-qkpI2Ag,3.889729523930322
-8syaSLDbMXW2F2FApVgig,5JjGTaZkHbbjBrzBODcsAQ,2.807051157531205
-8syaSLDbMXW2F2FApVgig,ALrEOM54-J_ulSfJqOfb8g,3.3332502741235794
-8syaSLDbMXW2F2FApVgig,ItDjdi6mMczhgrt4DylWew,3.503695597925309
-8syaSLDbMXW2F2FApVgig,S599hCA4kJJO3_b6SRFKoA,2.944731490048253
-8syaSLDbMXW2F2FApVgig,SgSVJWgMwFteYyz4OlHu9Q,3.657913002569063
-8syaSLDbMXW2F2FApVgig,U00yJ8tB6_z8zqzozoz7ow,3.9252097025419035
-8syaSLDbMXW2F2FApVgig,W6M3kA70puRD8dhqIDtDmw,3.2522224536495425
-8syaSLDbMXW2F2FApVgig,XEvOc1jhPosMn69hoqiYPQ,2.9708822618717554
-8syaSLDbMXW2F2FApVgig,alt4Jfu6N3GBRjNSv-A0kg,3.2794099062860917
-8syaSLDbMXW2F2FApVgig,olmCDBoMF-EhN8U2livBSg,3.456790366961207
-8syaSLDbMXW2F2FApVgig,tCYAxj5_pV4RnDpe3_5VpA,3.263678157616484
-9BWZzz76TJs3BaaoS2Sgg,24S-aiManGfjbb-fwwi2VQ,3.1012032998194736
-9I98YbNQnLdAmcYfb324Q,-3zffZUHoY8bQjGfPSoBKQ,3.3396550541812813
-9I98YbNQnLdAmcYfb324Q,Al0uCu7s9LQEURwV1F6Bfg,3.1073815450496483
-9JqNce6qGY2fTepA8XpUg,U2m1WfXenwHrYxNSafBUOQ,2.5666366628128596
-9JqNce6qGY2fTepA8XpUg,pyBo2yyZCP1eMyFwSvDBig,3.1702369389088334
-9JqNce6qGY2fTepA8XpUg,xwmwTpzw9XSwK-UT5Ka3HQ,3.4824045306926124
-9SoHrhiiUVmx6-MkyR4RA,0J_NiF5Lb0bFM5v6ZY-uGw,3.1918968951212494
-9SoHrhiiUVmx6-MkyR4RA,EzGGUtQtbE8z57pqxE0I8w,2.2077579839447647
-9SoHrhiiUVmx6-MkyR4RA,TRxDx0JhUX49iL-QUHEm0A,3.326766935744745
-9SoHrhiiUVmx6-MkyR4RA,U2xCmkTZSIqSLU-UA3L_sg,3.040582878190365
-9SoHrhiiUVmx6-MkyR4RA,WRj8rLeJpU49wqU9EmZLEg,2.6351313231029767
-9SoHrhiiUVmx6-MkyR4RA,eZaCQPZYmETSNiHRagNu2g,3.0895352128551323
-9WVpTW5LAEo9y6PbW0-cw,-HlyfS4iSUfHfLlKJbEJdA,3.764952250499814
-9WVpTW5LAEo9y6PbW0-cw,3_NOo26lt3VArKiLcK17qQ,3.7237448657472596
-9WVpTW5LAEo9y6PbW0-cw,BJLhJdmhUxV95BHAxZluzA,3.3085945152264467
-9WVpTW5LAEo9y6PbW0-cw,J6VKpVFPlE25NVSt8PUONA,2.3685842540499715
-9WVpTW5LAEo9y6PbW0-cw,JU2K7-ZmLZWc43ASTs7T1Q,2.9936641512234585
-9WVpTW5LAEo9y6PbW0-cw,JmI9nslLD7KZqRr__Bg6NQ,3.2110455450305135
-9WVpTW5LAEo9y6PbW0-cw,KYb1uDE-knfgYf_u7mofaA,2.4978450897241333
-9WVpTW5LAEo9y6PbW0-cw,MDoI5wE1eCLEZUNL-IVerg,3.489405678148019
-9WVpTW5LAEo9y6PbW0-cw,Oj6W90G1ZVay9cRl6_uKXg,2.428351675775521
-9WVpTW5LAEo9y6PbW0-cw,R1JAHtDMfprLAySXIIAURA,4.04916836496918
-9WVpTW5LAEo9y6PbW0-cw,TqM_HTJYJOGe1MwpbYH1fw,3.8604967585677077
-9WVpTW5LAEo9y6PbW0-cw,Xv3d5FLutLgrlNfcQ7gR-A,4.104618412730993
-9WVpTW5LAEo9y6PbW0-cw,Yk7fxB4-8MeFd6HkEF8wsA,2.431486084232901
-9WVpTW5LAEo9y6PbW0-cw,fQ_wq_2YpXO8T-GHVSxkwA,4.253481228184412
-9WVpTW5LAEo9y6PbW0-cw,iD-D6tIN7o17HIb8bbxuXQ,3.765068460024711
-9WVpTW5LAEo9y6PbW0-cw,oO5jC3tOmvIy7JDExKYl2g,2.6759227835105026
-9WVpTW5LAEo9y6PbW0-cw,xMAmUPdDgYGWf6oNTLF3tw,3.105915272434483
-9WVpTW5LAEo9y6PbW0-cw,yeTKcKUlTq-W7EJ5hPkqbw,3.2108716562458177
-AJlByb8daR97XtiHKqQUA,lwC0U4xU7T2qyCBRmrWFXQ,3.143390578205711
-ARdx8hOcEWlMDjzwLYZ_g,0PCBt3JKD6IooicImKNBzA,3.6021047028515794
-ARdx8hOcEWlMDjzwLYZ_g,1GaooxqCWHzulI2Ub3CXEw,2.843083440559406
-ARdx8hOcEWlMDjzwLYZ_g,1Vbt1GsmtQm2dkC4A2L_-g,3.512826610233055
-ARdx8hOcEWlMDjzwLYZ_g,50UjA4nDdqypN-hBUOAPmQ,3.172955642823543
-ARdx8hOcEWlMDjzwLYZ_g,BsLyCu_lkEdkG42qmvZlnQ,2.9330253849793952
-ARdx8hOcEWlMDjzwLYZ_g,KTPRYqiFdLowAUEAnN7e3g,3.3127329304455495
-ARdx8hOcEWlMDjzwLYZ_g,L0d7r2zvjIaGCaj8fxJFRA,3.416423818568369
-ARdx8hOcEWlMDjzwLYZ_g,Leif5a7FHom7sfCx2lrzAw,3.153359418112747
-ARdx8hOcEWlMDjzwLYZ_g,NAeUcNL3Uk73Cp5iC25TMg,2.534214770674707
-ARdx8hOcEWlMDjzwLYZ_g,e7M2GgkCfDYTxdPN1LL1sQ,3.0408069824226542
-ARdx8hOcEWlMDjzwLYZ_g,j4jsgp-e315s11ehJfRzAA,2.7553042217904924
-ARdx8hOcEWlMDjzwLYZ_g,uO_OX2DXmzo2c72YpbXe1A,3.351576433788561
-ARdx8hOcEWlMDjzwLYZ_g,wkP_fSZ5w6S9ZQaAFSQ9rg,2.5239226420602687
-ARdx8hOcEWlMDjzwLYZ_g,yx9KEIyG5bMeDTG3XJXcoA,2.860820308180079
-AjC2Owt7Hqp9t5GOMXKIw,pOhX1XjbBdPoO2Fyy8RGJg,4.084814151872579
-Aw9kRoXmFptUMN2XkJY9w,KUlm5OuKYJ6nGj0EUwcY9w,2.6409850537915327
-Aw9kRoXmFptUMN2XkJY9w,i--dxuKd_6Dx7mwgQ5nl-g,3.240483898378867
-Aw9kRoXmFptUMN2XkJY9w,xNnZ5ksBY1gwwTV2Btb4Ag,3.972241036820847
-AyxPqkEkOigY7vP6Con1g,0NmTwqYEQiKErDv4a55obg,3.7703960490133044
-B4Cf2XLkPr9qMlLPHJAlw,0kB69ewW3BVse8EhU4kxrQ,3.2860355180893976
-B4Cf2XLkPr9qMlLPHJAlw,0uMK11Hq5pTLyxLE1lWRzQ,2.8972223955251293
-B4Cf2XLkPr9qMlLPHJAlw,79-_vRcYsqAdIt-kclyDHg,3.1497056873997615
-B4Cf2XLkPr9qMlLPHJAlw,VGqzcHo_IJgRT0UV4oI52g,3.1784593662849447
-B4Cf2XLkPr9qMlLPHJAlw,VRwT0pscR5vESCrAnUpNwQ,3.223814690313645
-B4Cf2XLkPr9qMlLPHJAlw,y0QzKWNVoXCbZpk6uhEgGA,2.8446224012204824
-BMnpL7J9PrDfy2GDPghvA,z30zuCG3SmAfnSGFD3AZ9w,3.196319586392771
-BW3vpjG_RDxdlFs7xneOg,tMB_dSpCT65N9JhoBWZLNQ,3.4125721021329563
-BevLRnJhh9JeIT2g5I3mQ,2m4092MsMzEHkuxodaj6-g,3.9069068972980965
-BevLRnJhh9JeIT2g5I3mQ,5LNZ67Yw9RD6nf4_UhXOjw,4.090321472669305
-BevLRnJhh9JeIT2g5I3mQ,PxoBae2DdxirOTdwRIsb2g,2.858095115019368
-BevLRnJhh9JeIT2g5I3mQ,UPIYuRaZvknINOd1w8kqRQ,4.042194865665115
-BevLRnJhh9JeIT2g5I3mQ,jiit2pGRR47i6eVcQ9Hoaw,3.1330618424581917
-BevLRnJhh9JeIT2g5I3mQ,sR3vq6nTP9s_hqBTPDfnmg,3.9250705808069077
-BevLRnJhh9JeIT2g5I3mQ,zXR-C_clfbCksI0cIDrl4g,3.0351394483594634
-C-l8EHSLXtZZVfUAUhsPA,7MvYuZUz5rnSJySQHTgtSQ,3.1514750385652777
-C-l8EHSLXtZZVfUAUhsPA,BNDwvhLvZqmXkpYrhjBeJA,3.3480646893725186
-C-l8EHSLXtZZVfUAUhsPA,I9QuCsxhz5OASs2hbA8tWQ,3.709964933658287
-C-l8EHSLXtZZVfUAUhsPA,SAIrNOB4PtDA4gziNCucwg,3.6917688244642153
-C-l8EHSLXtZZVfUAUhsPA,SueEpC916vd8Lo3Lyl9_pQ,3.5953376165334023
-C-l8EHSLXtZZVfUAUhsPA,Ums3gaP2qM3W1XcA5r6SsQ,3.5564542095205938
-C-l8EHSLXtZZVfUAUhsPA,VahVKCDFougCFlWH87OYZQ,3.5692525940405284
-C-l8EHSLXtZZVfUAUhsPA,Ym2oKbCwwHQt90oxefblXw,3.5482575645785888
-C-l8EHSLXtZZVfUAUhsPA,Z0CQ9oJySxJpB8RbK6NUgg,3.6389550186157105
-C-l8EHSLXtZZVfUAUhsPA,auTNigMttjBBTj1MNxOeFQ,3.510572501583681
-C-l8EHSLXtZZVfUAUhsPA,jScBTQtdAt-8RshaiBEHgw,3.6027400654091775
-C-l8EHSLXtZZVfUAUhsPA,t8da433NuaDnWUcWvni40g,3.835195643391786
-C-l8EHSLXtZZVfUAUhsPA,uCi2ropZuhG4XVcMDaurAw,3.3672551086935183
-CPvsZ7vmEZZNkLkjk6qEA,Do4n_yK_K6DmR9_Es5qwlA,2.9105258536753618
-D4T2oVxSjvVN9_owkEmyw,mU3vlAVzTxgmZUu6F4XixA,3.3650436921416853
-D6Dps2aQKveBA08fuQm8Q,9xjAQ9VlK6e46xy_iLzXqg,4.756977606971093
-EPd9FW8Qil1ILqPwenonQ,1YQaI6yyWa8jSzP0jJX0tw,3.6780380581448386
-EPd9FW8Qil1ILqPwenonQ,H1Mp8I2YuyBe8lFHnRk3iA,2.927370955357833
-EPd9FW8Qil1ILqPwenonQ,onoZsIFPJXumpV_ndxcGTQ,2.968518944755571
-EPd9FW8Qil1ILqPwenonQ,peH054eonSBTLLC5aFOQ0g,3.6133649654016105
-EPd9FW8Qil1ILqPwenonQ,sPzLsm3l1eUPMzz3ZJJu_w,3.7198506401967357
-EVoLwh69FIoieJMPSuSvg,jbx7M7moipnv3lkAVNsQ1w,3.2028838995936697
-EcEGpHwo_OVcRsSc0RURw,oDiqE-yiZrLBDUAra5M8ZQ,3.174585863854339
-FT2ICASqyTPELTdVQ5mhQ,qFAw6wHMMcr4ctF-ZdGhEA,3.3393406309805864
-FZBTkAZEXoP7CYvRV2ZwQ,D42-sxkmZy2fn4BkZaEkbA,4.520955314280204
-FZBTkAZEXoP7CYvRV2ZwQ,JmI9nslLD7KZqRr__Bg6NQ,3.8897999733496453
-FZBTkAZEXoP7CYvRV2ZwQ,R_ZlcX46pPdjhjmfd043LA,4.333816656057584
-FcogOWSNakBvvx1SI7M-A,P7pxQFqr7yBKMMI2J51udw,4.153376952719251
-FjLaUdIRV3I0Pv8i-ICfQ,P6O50VeFlBIJpP0QPYsXbQ,3.523145462332442
-FjLaUdIRV3I0Pv8i-ICfQ,vLkKorA1gPS97Zj0_WKA0Q,3.3129632342727517
-G7Zkl1wIWBBmD0KRy_sCw,Nm6j_BNOFLiO_wRjPF9GBg,3.386942533127449
-GPkOXAJ9CANpggiQY5AEg,DnV2o694nhnjuRmyR39l3Q,4.235633012330401
-GPkOXAJ9CANpggiQY5AEg,o597EK6uvR5RuPMZEwYCUg,4.091080068966921
-H6cTbVxeIRYR-atxdielQ,w2z1MQdLMoKWrF9oDE-3YQ,2.9183472506705814
-HAHTQeOzHX5TCDb7qs9Yw,HRLHrJudlNsmtY-je3PDLQ,3.30033806391208
-HAHTQeOzHX5TCDb7qs9Yw,KalAJyO0Zpg3K1wVwYXBHA,3.8729256792556686
-HAHTQeOzHX5TCDb7qs9Yw,bG-JFEQjr0pAcgdz7eHkZw,4.530762270568096
-HAHTQeOzHX5TCDb7qs9Yw,bPcqucuuClxYrIM8xWoArg,4.06863392008577
-HAHTQeOzHX5TCDb7qs9Yw,ylYjgqY94UdyWCKNih2EwA,3.8922805672064373
-HH9X240K3SaBq4xzWGrOg,Mypk1XBD6PQ77zLXyMiKhg,4.055937693602067
-HH9X240K3SaBq4xzWGrOg,l4pAkHCVUKAcDvo-iNSbYA,4.572863794438369
-HH9X240K3SaBq4xzWGrOg,orypdwCu2oSEJv3YNTSAhw,3.207354145178785
-HH9X240K3SaBq4xzWGrOg,qraqnnpchUfx-vMiTfgcNw,3.882801263669904
-HH9X240K3SaBq4xzWGrOg,zidkKI_N1OPxsiddTOQH_Q,4.217199192044802
-HLE-x7Lpkfprd6er-JFGg,5CqM8dr3d3LI_B-1_-5U7A,2.995418912144027
-HLE-x7Lpkfprd6er-JFGg,GQRql4WEd_tdMXJDzb7WIA,3.1571783144407846
-HLE-x7Lpkfprd6er-JFGg,IfdaoLWUc8LJU8BE3qb0Ng,2.810197785917001
-HLE-x7Lpkfprd6er-JFGg,bIA8SE0KHRjzh5WmN8iEkg,2.3027909515415717
-HLE-x7Lpkfprd6er-JFGg,cF98fzqrMnikhXhuSz6ruQ,2.6582242154739024
-HXpF9E-YwE0g-mInWSRuA,IImZFNzX4cP84rFsyb-9mQ,2.748352995012518
-HXpF9E-YwE0g-mInWSRuA,OrZ-FZ0fnID6II65HuCFhw,4.49095219456837
-HcT8STbInEpTeMTvgimkQ,5iSmZO0SrKU6EoXK_1M8Kw,2.0813567608730428
-HtMRmeEXjylC9VRBOmxYA,MpmFFw0GE_2iRFPdsRpJbA,4.205783257681798
-HudJfGj2P2y9SkuNxv-RQ,OJdufUU3hVabgviIBHksYw,3.306160736269006
-ID0Lf0VZKpYroP2Sn3nEQ,GMrwDXRlAZU2zj5nH6l4vQ,3.8512796758158574
-ILGXVP3nMaJfgJ6i0V7_A,BYQXVyuarIvLi32JzMLSVg,3.7942706212917874
-IXvYa3uAcr68TeI0RzfWA,wPiRP76arN0NB3M1ZXXp7g,3.543889556952668
-J3gfTZjJjCC2R1o1ZVjdA,CVKOPzBVOj3_apFUmZ9ZWw,4.894140361503153
-J_wra_v8PaPfy2r4_LHiw,nUpz0YiBsOK7ff9k3vUJ3A,4.12621359223301
-Jd_4LVKGT07AerNV39udg,5aK167zvZhGs_i7Vf4A1NQ,3.634589461771745
-K2Tcgh2EKX6e6HqqIrBIQ,lZEW6RBz_BL7OyQPuWEHnw,3.2617784973307207
-KYEnakr7ZwIw8bB5PdI8w,CaF9FC8GEBfDDbptPgkgBw,1.6113248189434275
-KpEgEen1tj-jdjIS7uVOw,EwGXv_d6zAgkVPuXRI2A8A,3.1377769234816
-KpEgEen1tj-jdjIS7uVOw,H01GSlxKlveC8CPMnz4Gxw,3.237874931518462
-KpEgEen1tj-jdjIS7uVOw,OGJkZG-jCRjHRxuZ3-yZwQ,3.144783946021008
-KpEgEen1tj-jdjIS7uVOw,PlcZM0TyPw8JSRQqGjTdBA,3.723821642376886
-KpEgEen1tj-jdjIS7uVOw,VatWIJnfdVahCRQWDMqEyQ,3.8519176192570876
-KzeNuXL9uEeg65Yzsifsg,3oBYFhyu6J7vwDAW-9m9Sg,2.8315007666814687
-LhU9PZZKaP_xFa_rjo9jQ,5LNZ67Yw9RD6nf4_UhXOjw,3.8370925829906315
-LhU9PZZKaP_xFa_rjo9jQ,_L71zBZ5_mOLZo9h3S5hpg,3.546429395911179
-LhU9PZZKaP_xFa_rjo9jQ,bMIw-Zk-2-vCEF-pLENo7w,3.5850378864158374
-N0GRbBkchCB-301ZNyd4w,VMC8JY6jZ3uYlgnrgBKPEw,3.240253547266545
-N0xFiL7wxv07F11bfLOvQ,4LB4xtFAwfvJRachr6Eaxw,3.2893450584502464
